fecha;hora;id_alumno;nro_curso;tipo
8/7/2024;10:42:40;5785;9726;I
8/7/2024;10:42:40;5793;9853;I
8/7/2024;10:43:02;5785;9945;I
8/7/2024;10:43:17;5785;9873;I
8/7/2024;10:44:11;5793;9853;E
8/7/2024;10:45:43;5690;9801;I
8/7/2024;10:45:44;5793;9924;I
8/7/2024;10:45:57;5793;9927;I
8/7/2024;10:46:01;5690;9873;I
8/7/2024;10:47:55;5690;9781;I
8/7/2024;10:48:01;5412;9744;I
8/7/2024;10:48:06;5885;9717;I
8/7/2024;10:48:12;5412;9742;I
8/7/2024;10:48:36;5744;9693;I
8/7/2024;10:48:40;5885;9804;I
8/7/2024;10:48:54;5885;9952;I
8/7/2024;10:49:24;5744;9812;I
8/7/2024;10:49:43;5744;9924;I
8/7/2024;10:49:45;5885;9868;I
8/7/2024;10:49:48;5488;9697;I
8/7/2024;10:50:06;5744;9927;I
8/7/2024;10:50:28;5742;9797;I
8/7/2024;10:51:11;5750;9863;I
8/7/2024;10:51:30;5744;9925;I
8/7/2024;10:51:56;5726;9797;I
8/7/2024;10:52:07;5726;9805;I
8/7/2024;10:52:23;5726;9801;I
8/7/2024;10:52:38;5703;9741;I
8/7/2024;10:52:48;5750;9852;I
8/7/2024;10:53:00;5703;9744;I
8/7/2024;10:53:16;4741;9924;I
8/7/2024;10:53:26;5703;9812;I
8/7/2024;10:53:29;4741;9927;I
8/7/2024;10:53:45;4741;9809;I
8/7/2024;10:54:03;4741;9777;I
8/7/2024;10:54:38;5703;9862;I
8/7/2024;10:54:44;5713;9742;I
8/7/2024;10:54:58;5703;9851;I
8/7/2024;10:55:04;5713;9747;I
8/7/2024;10:55:12;5844;9717;I
8/7/2024;10:55:29;5844;9804;I
8/7/2024;10:55:44;5844;9953;I
8/7/2024;10:55:51;5713;9843;I
8/7/2024;10:56:01;5713;9873;I
8/7/2024;10:56:20;5836;9804;I
8/7/2024;10:56:32;5836;9811;I
8/7/2024;10:57:16;5650;9877;I
8/7/2024;10:57:39;5650;9741;I
8/7/2024;10:57:58;5836;9953;I
8/7/2024;10:57:59;5638;9717;I
8/7/2024;10:57:59;5650;9744;I
8/7/2024;10:58:15;5638;9952;I
8/7/2024;10:58:28;5836;9954;I
8/7/2024;10:58:28;5650;9812;I
8/7/2024;10:58:41;5661;9862;I
8/7/2024;10:59:17;5661;9851;I
3/6/2024;10:49:39;5406;9586;I
3/6/2024;10:50:20;5636;9522;I
3/6/2024;10:50:26;5718;9559;I
3/6/2024;10:50:44;5636;9526;I
3/6/2024;10:50:50;5718;9560;I
3/6/2024;10:50:56;5406;9604;I
3/6/2024;10:51:19;5538;9427;I
3/6/2024;10:51:34;5636;9498;I
3/6/2024;10:52:13;5538;9475;I
3/6/2024;10:52:34;5538;9470;I
3/6/2024;10:52:56;5538;9635;I
3/6/2024;10:53:18;5558;9430;I
3/6/2024;10:53:18;5538;9637;I
3/6/2024;10:53:22;5406;9480;I
3/6/2024;10:53:38;5558;9547;I
3/6/2024;10:53:57;5558;9519;I
3/6/2024;10:54:13;5558;9521;I
3/6/2024;10:54:52;5641;9471;I
3/6/2024;10:55:04;5641;9498;I
3/6/2024;10:55:10;5558;9585;I
3/6/2024;10:55:31;5641;9607;I
3/6/2024;10:55:51;5641;9600;I
3/6/2024;10:56:19;5676;9587;I
3/6/2024;10:56:46;5614;9510;I
3/6/2024;10:57:24;5676;9587;E
3/6/2024;10:57:24;5614;9533;I
3/6/2024;10:57:41;5676;9625;I
3/6/2024;10:57:49;5614;9637;I
3/6/2024;10:58:07;5676;9626;I
3/6/2024;10:58:09;5736;9471;I
3/6/2024;10:58:34;5736;9498;I
3/6/2024;10:58:36;5676;9447;I
3/6/2024;10:58:53;5544;9442;I
3/6/2024;10:58:58;5736;9600;I
3/6/2024;10:58:58;5699;9499;I
3/6/2024;10:59:13;5544;9544;I
3/6/2024;10:59:25;5544;9546;I
3/6/2024;10:59:29;5699;9427;I
3/6/2024;10:59:57;5699;9522;I
3/6/2024;11:00:14;5699;9520;I
3/6/2024;11:00:17;5544;9635;I
3/6/2024;11:01:21;5736;9525;I
3/6/2024;11:01:22;5600;9547;I
3/6/2024;11:01:42;5736;9525;E
3/6/2024;11:02:01;5600;9541;I
3/6/2024;11:02:02;5761;9496;I
3/6/2024;11:02:06;5736;9524;I
3/6/2024;11:02:17;5761;9499;I
3/6/2024;11:02:20;5600;9635;I
3/6/2024;11:02:34;5761;9522;I
3/6/2024;11:02:48;5600;9590;I
3/6/2024;11:02:51;5761;9520;I
3/6/2024;11:04:19;5634;9498;I
3/6/2024;11:04:22;5451;9571;I
3/6/2024;11:04:58;5789;9447;I
3/6/2024;11:04:58;5451;9548;I
3/6/2024;11:05:06;5634;9559;I
3/6/2024;11:05:13;5451;9644;I
3/6/2024;11:05:20;5789;9625;I
3/6/2024;11:05:30;5634;9600;I
3/6/2024;11:05:53;5789;9626;I
3/6/2024;11:06:21;5789;9647;I
3/6/2024;11:07:03;5665;9471;I
3/6/2024;11:07:14;5665;9498;I
3/6/2024;11:07:24;5482;9470;I
3/6/2024;11:07:42;5482;9472;I
3/6/2024;11:07:53;5665;9607;I
3/6/2024;11:08:03;5482;9617;I
3/6/2024;11:08:06;5665;9600;I
3/6/2024;11:08:39;5482;9651;I
3/6/2024;11:08:52;5634;9534;I
3/6/2024;11:10:55;5697;9559;I
3/6/2024;11:11:40;5697;9560;I
3/6/2024;11:12:05;5801;9520;I
3/6/2024;11:12:17;5697;9600;I
3/6/2024;11:12:21;5644;9471;I
3/6/2024;11:12:33;5697;9468;I
3/6/2024;11:12:34;5801;9518;I
3/6/2024;11:13:34;5801;9430;I
3/6/2024;11:13:39;5644;9498;I
3/6/2024;11:13:58;5644;9600;I
3/6/2024;11:14:52;5644;9464;I
3/6/2024;11:14:53;5594;9635;I
3/6/2024;11:15:16;5594;9470;I
3/6/2024;11:15:27;5769;9600;I
3/6/2024;11:15:44;5769;9582;I
3/6/2024;11:15:59;5703;9471;I
3/6/2024;11:16:17;5703;9498;I
3/6/2024;11:16:36;5594;9637;I
3/6/2024;11:16:40;5703;9590;I
3/6/2024;11:16:54;5708;9471;I
3/6/2024;11:16:55;5769;9552;I
3/6/2024;11:17:00;5703;9600;I
3/6/2024;11:17:13;5708;9560;I
3/6/2024;11:17:33;5708;9600;I
3/6/2024;11:17:49;5769;9593;I
3/6/2024;11:17:53;5708;9544;I
3/6/2024;11:18:39;5708;9442;I
3/6/2024;11:19:01;5725;9499;I
3/6/2024;11:19:21;5725;9522;I
3/6/2024;11:19:36;5725;9593;I
3/6/2024;11:20:07;5588;9571;I
3/6/2024;11:20:27;5588;9548;I
3/6/2024;11:20:36;5793;9600;I
3/6/2024;11:20:49;5588;9656;I
3/6/2024;11:21:42;5725;9468;I
3/6/2024;11:22:21;5793;9630;I
3/6/2024;11:22:29;5594;9607;I
3/6/2024;11:22:45;5581;9470;I
3/6/2024;11:22:45;5793;9559;I
3/6/2024;11:22:57;5581;9472;I
3/6/2024;11:23:05;5793;9560;I
3/6/2024;11:23:29;5588;9480;I
3/6/2024;11:23:43;5581;9592;I
3/6/2024;11:23:56;5588;9425;I
3/6/2024;11:23:57;5581;9656;I
3/6/2024;11:24:18;5781;9471;I
3/6/2024;11:24:33;5781;9498;I
3/6/2024;11:25:11;5669;9499;I
3/6/2024;11:25:19;5670;9499;I
3/6/2024;11:25:48;5670;9496;I
3/6/2024;11:26:28;5781;9587;I
3/6/2024;11:27:03;5733;9520;I
3/6/2024;11:27:18;5733;9518;I
3/6/2024;11:27:20;5669;9606;I
3/6/2024;11:27:34;5781;9468;I
3/6/2024;11:27:42;5669;9587;I
3/6/2024;11:28:12;5670;9587;I
3/6/2024;11:28:30;5670;9593;I
3/6/2024;11:28:39;5669;9593;I
3/6/2024;11:29:55;5734;9498;I
3/6/2024;11:30:18;5734;9660;I
3/6/2024;11:30:38;5783;9655;I
3/6/2024;11:31:03;5747;9626;I
3/6/2024;11:31:06;5783;9471;I
3/6/2024;11:31:32;5734;9447;I
3/6/2024;11:31:40;5777;9625;I
3/6/2024;11:32:01;5777;9648;I
3/6/2024;11:32:01;5734;9630;I
3/6/2024;11:32:23;5747;9625;I
3/6/2024;11:32:25;5777;9655;I
3/6/2024;11:32:41;5783;9552;I
3/6/2024;11:33:05;5777;9645;I
3/6/2024;11:33:20;5693;9471;I
3/6/2024;11:33:58;5722;9560;I
3/6/2024;11:34:27;5693;9559;I
3/6/2024;11:34:32;5686;9471;I
3/6/2024;11:34:40;5693;9560;I
3/6/2024;11:35:05;5722;9522;I
3/6/2024;11:35:33;5722;9559;I
3/6/2024;11:35:58;5693;9516;I
3/6/2024;11:35:58;5686;9522;I
3/6/2024;11:36:05;5660;9472;I
3/6/2024;11:36:10;5693;9522;I
3/6/2024;11:36:22;5660;9544;I
3/6/2024;11:36:41;5660;9546;I
3/6/2024;11:37:05;5722;9474;I
3/6/2024;11:37:08;5660;9604;I
3/6/2024;11:37:51;5660;9541;I
3/6/2024;11:38:03;5686;9499;I
3/6/2024;11:39:05;5686;9479;I
3/6/2024;11:39:05;5663;9471;I
3/6/2024;11:39:15;5768;9660;I
3/6/2024;11:39:17;5663;9559;I
3/6/2024;11:39:35;5663;9560;I
3/6/2024;11:40:49;5663;9516;I
3/6/2024;11:41:06;5711;9447;I
3/6/2024;11:41:11;5687;9499;I
3/6/2024;11:41:34;5687;9479;I
3/6/2024;11:41:46;5663;9587;I
3/6/2024;11:42:08;5711;9523;I
3/6/2024;11:42:13;5687;9587;I
3/6/2024;11:42:28;5711;9520;I
3/6/2024;11:42:37;5687;9593;I
3/6/2024;11:42:46;5711;9518;I
3/6/2024;11:44:33;5707;9533;I
3/6/2024;11:44:54;5707;9587;I
3/6/2024;11:45:09;5730;9559;I
3/6/2024;11:45:12;5707;9593;I
3/6/2024;11:45:20;5730;9560;I
3/6/2024;11:45:24;5585;9636;I
3/6/2024;11:45:32;5707;9560;I
3/6/2024;11:45:41;5709;9499;I
3/6/2024;11:45:51;5730;9559;E
3/6/2024;11:45:58;5730;9560;E
3/6/2024;11:46:08;5709;9520;I
3/6/2024;11:46:14;5730;9505;I
3/6/2024;11:46:27;5730;9570;I
3/6/2024;11:46:36;5709;9522;I
3/6/2024;11:46:40;5730;9510;I
3/6/2024;11:47:15;5730;9567;I
3/6/2024;11:47:16;5780;9481;I
3/6/2024;11:47:31;5780;9471;I
3/6/2024;11:47:39;5709;9606;I
3/6/2024;11:47:56;5788;9625;I
3/6/2024;11:48:05;5780;9560;I
3/6/2024;11:48:17;5788;9626;I
3/6/2024;11:48:42;5749;9625;I
3/6/2024;11:48:55;5780;9522;I
3/6/2024;11:48:56;5749;9626;I
3/6/2024;11:51:08;5741;9655;I
3/6/2024;11:51:30;5741;9471;I
3/6/2024;11:51:49;5802;9559;I
3/6/2024;11:51:59;5741;9560;I
3/6/2024;11:52:37;5802;9560;I
3/6/2024;11:52:55;5741;9604;I
3/6/2024;11:53:25;5802;9510;I
3/6/2024;11:53:47;4832;9519;I
3/6/2024;11:53:52;5659;9531;I
3/6/2024;11:54:11;5659;9520;I
3/6/2024;11:54:12;4832;9521;I
3/6/2024;11:54:22;5659;9518;I
3/6/2024;11:54:35;5659;9587;I
3/6/2024;11:54:54;4832;9547;I
3/6/2024;11:55:29;4832;9585;I
3/6/2024;11:55:34;5597;9560;I
3/6/2024;11:56:08;4832;9592;I
3/6/2024;11:56:16;5447;9587;I
3/6/2024;11:56:50;5447;9582;I
3/6/2024;11:57:10;5447;9471;I
3/6/2024;11:57:12;5597;9517;I
3/6/2024;11:57:56;5741;9510;I
3/6/2024;11:58:00;5447;9514;I
3/6/2024;11:58:25;5597;9472;I
3/6/2024;11:59:47;5785;9626;I
3/6/2024;12:00:07;5785;9520;I
3/6/2024;12:00:18;5802;9630;I
3/6/2024;12:00:30;5785;9447;I
3/6/2024;12:01:03;5802;9630;E
3/6/2024;12:01:26;5802;9630;I
3/6/2024;12:01:38;5605;9480;I
3/6/2024;12:02:08;5545;9547;I
3/6/2024;12:02:18;5776;9522;I
3/6/2024;12:02:20;5545;9519;I
3/6/2024;12:02:33;5545;9521;I
3/6/2024;12:02:40;5776;9520;I
3/6/2024;12:02:57;5605;9541;I
3/6/2024;12:03:11;5545;9525;I
3/6/2024;12:03:17;5776;9582;I
3/6/2024;12:03:35;5605;9548;I
3/6/2024;12:03:54;5605;9637;I
3/6/2024;12:04:00;5776;9606;I
3/6/2024;12:04:11;5705;9499;I
3/6/2024;12:04:13;5605;9629;I
3/6/2024;12:04:33;5705;9523;I
3/6/2024;12:04:50;5705;9520;I
3/6/2024;12:05:03;5705;9587;I
3/6/2024;12:05:27;5492;9635;I
3/6/2024;12:05:49;5492;9541;I
3/6/2024;12:06:14;5492;9517;I
3/6/2024;12:07:10;5715;9587;I
3/6/2024;12:07:21;5573;9626;I
3/6/2024;12:07:40;5715;9593;I
3/6/2024;12:07:44;5573;9454;I
3/6/2024;12:07:52;5695;9520;I
3/6/2024;12:08:03;5695;9518;I
3/6/2024;12:08:52;5715;9606;I
3/6/2024;12:09:15;5715;9499;I
3/6/2024;12:09:16;5695;9557;I
3/6/2024;12:10:00;5695;9522;I
3/6/2024;12:10:01;5564;9482;I
3/6/2024;12:10:19;5564;9521;I
3/6/2024;12:10:47;5695;9648;I
3/6/2024;12:11:10;5567;9606;I
3/6/2024;12:11:47;5246;9548;I
3/6/2024;12:11:49;5792;9660;I
3/6/2024;12:11:52;5625;9499;I
3/6/2024;12:12:03;5625;9521;I
3/6/2024;12:12:20;5246;9541;I
3/6/2024;12:12:51;5628;9541;I
3/6/2024;12:12:52;5792;9518;I
3/6/2024;12:13:06;5799;9520;I
3/6/2024;12:13:23;5246;9546;I
3/6/2024;12:13:32;5799;9518;I
3/6/2024;12:13:57;5628;9514;I
3/6/2024;12:14:59;5685;9518;I
3/6/2024;12:15:11;5605;9487;I
3/6/2024;12:15:19;5685;9520;I
3/6/2024;12:15:29;5605;9546;I
3/6/2024;12:15:54;5246;9581;I
3/6/2024;12:16:36;5764;9522;I
3/6/2024;12:16:48;5764;9520;I
3/6/2024;12:16:58;5764;9518;I
3/6/2024;12:17:19;5764;9606;I
3/6/2024;12:17:25;5792;9629;I
3/6/2024;12:17:43;5649;9559;I
3/6/2024;12:18:04;5649;9582;I
3/6/2024;12:18:29;5764;9593;I
3/6/2024;12:18:50;5649;9522;I
3/6/2024;12:18:59;5792;9520;I
3/6/2024;12:19:31;5649;9442;I
3/6/2024;12:20:08;5792;9518;E
3/6/2024;12:21:52;5755;9499;I
3/6/2024;12:22:15;5755;9522;I
3/6/2024;12:22:29;5740;9499;I
3/6/2024;12:22:35;5755;9625;I
3/6/2024;12:22:40;5684;9559;I
3/6/2024;12:23:42;5584;9571;I
3/6/2024;12:23:59;5584;9548;I
3/6/2024;12:24:01;5684;9582;I
3/6/2024;12:24:17;5584;9444;I
3/6/2024;12:24:30;5684;9510;I
3/6/2024;12:24:35;5584;9454;I
3/6/2024;12:24:47;5657;9559;I
3/6/2024;12:25:07;5684;9607;I
3/6/2024;12:26:47;5666;9660;I
3/6/2024;12:27:03;5648;9471;I
3/6/2024;12:27:12;5666;9582;I
3/6/2024;12:27:33;5666;9510;I
3/6/2024;12:27:51;5657;9447;I
3/6/2024;12:28:13;5648;9499;I
3/6/2024;12:28:33;5657;9626;I
3/6/2024;12:28:49;5666;9514;I
3/6/2024;12:29:24;5648;9587;I
3/6/2024;12:29:41;5648;9593;I
3/6/2024;12:29:48;5790;9593;I
3/6/2024;12:30:55;5648;9487;I
3/6/2024;12:30:58;5790;9655;I
3/6/2024;12:31:20;5657;9517;I
3/6/2024;12:31:36;5790;9524;I
3/6/2024;12:33:33;5759;9587;I
3/6/2024;12:33:38;5763;9522;I
3/6/2024;12:34:18;5759;9593;I
3/6/2024;12:34:30;5716;9655;I
3/6/2024;12:34:52;5716;9649;I
3/6/2024;12:35:13;5716;9570;I
3/6/2024;12:36:54;5763;9518;I
3/6/2024;12:38:03;4796;9581;I
3/6/2024;12:38:31;5759;9518;I
3/6/2024;12:40:09;5539;9571;I
3/6/2024;12:40:29;5539;9548;I
3/6/2024;12:40:48;5702;9471;I
3/6/2024;12:40:57;5539;9608;I
3/6/2024;12:41:21;5539;9656;I
3/6/2024;12:41:22;5422;9521;I
3/6/2024;12:41:30;5702;9582;I
3/6/2024;12:41:50;3732;9622;E
3/6/2024;12:41:55;3732;9512;E
3/6/2024;12:43:51;5702;9630;I
3/6/2024;12:44:20;5773;9587;I
3/6/2024;12:44:43;5773;9593;I
3/6/2024;12:45:15;5702;9593;I
3/6/2024;12:45:23;5773;9518;I
3/6/2024;12:46:27;5773;9581;I
3/6/2024;12:46:30;5702;9587;I
3/6/2024;12:47:40;5652;9660;I
3/6/2024;12:47:46;5791;9518;I
3/6/2024;12:48:47;5791;9593;I
3/6/2024;12:48:58;5679;9655;I
3/6/2024;12:49:37;5791;9517;I
3/6/2024;12:50:18;5679;9519;I
3/6/2024;12:50:20;5713;9660;I
3/6/2024;12:50:35;5791;9522;I
3/6/2024;12:50:40;5679;9519;E
3/6/2024;12:51:06;5679;9524;I
3/6/2024;12:51:24;5679;9524;E
3/6/2024;12:51:29;5679;9524;I
3/6/2024;12:51:43;5713;9442;I
3/6/2024;12:51:52;5679;9541;I
3/6/2024;12:53:00;5713;9499;I
3/6/2024;12:53:05;5679;9655;E
3/6/2024;12:53:42;5647;9660;I
3/6/2024;12:53:48;5679;9510;I
3/6/2024;12:54:05;5647;9660;E
3/6/2024;12:54:09;5679;9635;I
3/6/2024;12:55:18;5647;9487;I
3/6/2024;12:55:25;5802;9442;I
3/6/2024;12:55:42;5802;9425;I
3/6/2024;12:56:45;5647;9587;I
3/6/2024;12:57:16;5647;9593;I
3/6/2024;12:57:34;5647;9582;I
3/6/2024;12:58:06;5471;9593;I
3/6/2024;12:58:27;5471;9518;I
3/6/2024;12:59:20;5552;9519;I
3/6/2024;01:01:07;5753;9660;I
3/6/2024;01:01:41;5604;9531;I
3/6/2024;01:01:45;5753;9582;I
3/6/2024;01:02:32;5753;9587;I
3/6/2024;01:03:16;5673;9479;I
3/6/2024;01:03:27;5753;9425;I
3/6/2024;01:03:53;5673;9660;I
3/6/2024;01:04:20;5673;9582;I
3/6/2024;01:04:40;5673;9522;I
3/6/2024;01:06:53;5681;9625;I
3/6/2024;01:06:58;5651;9499;I
3/6/2024;01:07:06;5621;9518;I
3/6/2024;01:07:15;5681;9518;I
3/6/2024;01:07:24;5651;9528;I
3/6/2024;01:07:34;5681;9447;I
3/6/2024;01:07:49;5621;9510;I
3/6/2024;01:09:44;5681;9647;I
3/6/2024;01:11:06;5598;9635;I
3/6/2024;01:11:25;5598;9546;I
3/6/2024;01:11:43;5717;9510;I
3/6/2024;01:11:52;5598;9541;I
3/6/2024;01:12:16;5717;9660;I
3/6/2024;01:12:28;5598;9487;I
3/6/2024;01:13:18;5717;9582;I
3/6/2024;01:13:43;5664;9510;I
3/6/2024;01:13:56;5800;9660;I
3/6/2024;01:14:06;5717;9630;I
3/6/2024;01:14:21;5664;9505;I
3/6/2024;01:14:33;5800;9582;I
3/6/2024;01:15:03;5800;9510;I
3/6/2024;01:15:19;5664;9603;I
3/6/2024;01:15:46;5664;9570;I
3/6/2024;01:16:10;5800;9469;I
3/6/2024;01:16:54;5800;9505;I
3/6/2024;01:17:39;5468;9570;I
3/6/2024;01:18:24;5668;9625;I
3/6/2024;01:18:28;5468;9505;I
3/6/2024;01:18:43;5668;9626;I
3/6/2024;01:18:56;5468;9510;I
3/6/2024;01:19:42;5661;9425;I
3/6/2024;01:20:51;5633;9648;I
3/6/2024;01:20:54;5661;9505;I
3/6/2024;01:21:09;5633;9625;I
3/6/2024;01:21:19;5661;9570;I
3/6/2024;01:21:55;5661;9510;I
3/6/2024;01:22:00;5256;9518;I
3/6/2024;01:22:29;5557;9521;I
3/6/2024;01:22:53;5557;9519;I
3/6/2024;01:23:09;5256;9499;I
3/6/2024;01:23:20;5557;9547;I
3/6/2024;01:23:27;5256;9521;I
3/6/2024;01:23:56;5557;9431;I
3/6/2024;01:24:39;5720;9649;I
3/6/2024;01:25:00;5720;9582;I
3/6/2024;01:25:16;5256;9444;I
3/6/2024;01:26:31;5516;9519;I
3/6/2024;01:26:55;5654;9518;I
3/6/2024;01:27:28;5654;9660;I
3/6/2024;01:27:57;5654;9447;I
3/6/2024;01:28:35;5798;9660;I
3/6/2024;01:28:40;5654;9531;I
3/6/2024;01:29:06;5798;9518;I
3/6/2024;01:30:03;5547;9649;I
3/6/2024;01:30:23;5547;9655;I
3/6/2024;01:31:47;5798;9510;I
3/6/2024;01:31:59;4741;9582;I
3/6/2024;01:32:23;5798;9426;I
3/6/2024;01:32:30;5445;9635;I
3/6/2024;01:32:33;4741;9660;I
3/6/2024;01:32:57;4741;9510;I
3/6/2024;01:33:21;4741;9514;I
3/6/2024;01:33:28;5690;9482;I
3/6/2024;01:33:55;5794;9447;I
3/6/2024;01:34:07;5690;9630;I
3/6/2024;01:34:48;5794;9625;I
3/6/2024;01:34:53;5445;9519;I
3/6/2024;01:35:16;5794;9626;I
3/6/2024;01:35:48;5794;9609;I
3/6/2024;01:36:07;5678;9483;I
3/6/2024;01:36:27;5677;9660;I
3/6/2024;01:37:01;5678;9626;I
3/6/2024;01:38:03;5678;9660;I
3/6/2024;01:38:32;5678;9447;I
3/6/2024;01:39:17;5607;9438;I
3/6/2024;01:39:40;5677;9447;I
3/6/2024;01:39:49;5563;9635;I
3/6/2024;01:40:07;5607;9660;I
3/6/2024;01:40:30;5563;9626;I
3/6/2024;01:41:14;5563;9444;I
3/6/2024;01:41:45;5563;9589;I
3/6/2024;01:42:59;5775;9649;I
3/6/2024;01:43:30;5775;9648;I
3/6/2024;01:45:12;5635;9447;I
3/6/2024;01:45:15;5704;9625;I
3/6/2024;01:45:35;5635;9625;I
3/6/2024;01:45:41;5704;9626;I
3/6/2024;01:45:49;4741;9626;I
3/6/2024;01:45:54;5635;9626;I
3/6/2024;01:46:09;5704;9510;I
3/6/2024;01:46:20;5635;9647;I
3/6/2024;01:46:54;5735;9510;I
3/6/2024;01:46:57;4741;9510;E
3/6/2024;01:47:22;5735;9649;I
3/6/2024;01:47:44;5704;9500;I
3/6/2024;01:47:55;5735;9570;I
3/6/2024;01:48:49;5796;9660;I
3/6/2024;01:48:58;5735;9608;I
3/6/2024;01:49:13;5442;9519;I
3/6/2024;01:49:13;5796;9582;I
3/6/2024;01:49:58;5796;9510;I
3/6/2024;01:50:25;5442;9585;I
3/6/2024;01:50:30;5442;9585;E
3/6/2024;01:50:41;5796;9591;I
3/6/2024;01:51:33;5442;9635;I
3/6/2024;01:53:01;5442;9622;I
3/6/2024;01:53:29;5474;9625;I
3/6/2024;01:55:30;5726;9660;I
3/6/2024;01:57:14;5731;9431;I
3/6/2024;01:57:56;5726;9431;I
3/6/2024;01:59:10;5731;9625;I
3/6/2024;01:59:15;5496;9544;I
3/6/2024;01:59:41;5496;9660;I
3/6/2024;02:01:37;5496;9500;I
3/6/2024;02:02:13;5496;9510;I
3/6/2024;02:03:54;5496;9603;I
3/6/2024;02:05:31;5760;9649;I
3/6/2024;02:06:59;5760;9648;I
3/6/2024;02:08:02;5760;9487;I
3/6/2024;02:10:45;5782;9482;I
3/6/2024;02:20:35;5395;9519;I
3/6/2024;02:20:57;5395;9521;I
3/6/2024;02:22:13;5395;9637;I
3/6/2024;02:23:52;5395;9480;I
3/6/2024;02:27:25;5688;9521;I
3/6/2024;02:28:46;5688;9656;I
3/6/2024;02:30:03;5688;9477;I
3/6/2024;02:30:31;5688;9438;I
3/6/2024;02:31:43;5194;9487;I
3/6/2024;02:35:09;5409;9521;I
3/6/2024;02:35:17;5194;9655;I
3/6/2024;02:40:24;5449;9541;I
3/6/2024;02:41:38;5449;9547;I
3/6/2024;02:41:42;5746;9625;I
3/6/2024;02:41:46;5548;9501;I
3/6/2024;02:42:07;5548;9548;I
3/6/2024;02:42:15;5746;9648;I
3/6/2024;02:42:28;5548;9656;I
3/6/2024;02:42:39;5746;9655;I
3/6/2024;02:43:18;5746;9647;I
3/6/2024;02:44:42;5786;9505;I
3/6/2024;02:45:05;5786;9655;I
3/6/2024;02:45:40;5786;9648;I
3/6/2024;02:46:16;5617;9548;I
3/6/2024;02:46:24;5786;9501;I
3/6/2024;02:47:21;5617;9548;E
3/6/2024;02:47:33;5617;9541;I
3/6/2024;02:49:33;5680;9541;I
3/6/2024;02:50:06;5680;9635;I
3/6/2024;02:50:44;5680;9637;I
3/6/2024;02:51:04;5577;9571;I
3/6/2024;02:51:28;5680;9591;I
3/6/2024;02:52:57;5579;9635;I
3/6/2024;02:53:20;5579;9541;I
3/6/2024;02:53:25;5577;9651;I
3/6/2024;02:54:02;5579;9637;I
3/6/2024;02:54:18;5617;9436;I
3/6/2024;02:54:41;5579;9428;I
3/6/2024;02:54:54;5577;9548;I
3/6/2024;02:55:09;5617;9546;I
3/6/2024;02:55:44;5577;9444;I
3/6/2024;03:03:55;5719;9592;I
3/6/2024;03:05:51;5608;9612;I
3/6/2024;03:07:58;4947;9502;I
3/6/2024;03:08:19;4947;9505;I
3/6/2024;03:13:26;5618;9571;I
3/6/2024;03:14:01;5618;9612;I
3/6/2024;03:14:45;5514;9548;I
3/6/2024;03:15:46;5514;9546;I
3/6/2024;03:16:18;5514;9541;I
3/6/2024;03:17:53;5500;9548;I
3/6/2024;03:18:15;5500;9655;I
3/6/2024;03:19:19;5500;9645;I
3/6/2024;03:21:37;5611;9505;I
3/6/2024;03:21:59;5611;9504;I
3/6/2024;03:22:19;5611;9504;E
3/6/2024;03:22:39;5386;9465;I
3/6/2024;03:22:49;5611;9655;I
3/6/2024;03:23:44;5611;9504;I
3/6/2024;03:24:05;5611;9648;I
3/6/2024;03:25:49;5691;9505;I
3/6/2024;03:26:48;5691;9648;I
3/6/2024;03:27:21;5691;9655;I
3/6/2024;03:27:23;5770;9648;I
3/6/2024;03:27:26;5803;9429;I
3/6/2024;03:27:41;5505;9487;I
3/6/2024;03:28:16;5691;9502;I
3/6/2024;03:29:10;5770;9548;I
3/6/2024;03:30:41;5505;9477;I
3/6/2024;03:42:22;4224;9525;I
3/6/2024;03:43:55;4800;9569;E
3/6/2024;03:46:01;5194;9505;I
3/6/2024;03:46:43;5805;9469;I
3/6/2024;03:49:29;5466;9635;I
3/6/2024;03:49:32;5765;9649;I
3/6/2024;03:50:31;5765;9570;I
3/6/2024;03:53:06;5765;9655;I
3/6/2024;03:57:17;5622;9659;I
3/6/2024;03:58:39;5622;9512;I
3/6/2024;04:17:58;5672;9426;I
3/6/2024;04:32:41;5646;9505;I
3/6/2024;04:33:30;5646;9603;I
3/6/2024;04:40:20;5560;9589;I
3/6/2024;04:40:58;5560;9426;I
3/6/2024;04:49:06;3656;9611;I
3/6/2024;05:02:04;3732;9627;E
3/6/2024;05:02:07;3732;9576;E
3/6/2024;05:02:12;5629;9636;I
3/6/2024;05:09:06;5519;9541;I
3/6/2024;05:09:53;5546;9649;I
3/6/2024;05:10:27;5546;9655;I
3/6/2024;05:10:51;5546;9567;I
3/6/2024;05:10:58;5230;9662;I
3/6/2024;05:17:44;5638;9527;I
3/6/2024;05:26:30;5128;9612;I
3/6/2024;05:28:05;5128;9627;I
3/6/2024;05:28:27;5128;9506;I
3/6/2024;05:29:33;5128;9573;I
3/6/2024;05:37:57;4728;9553;I
3/6/2024;05:39:42;4032;9569;I
3/6/2024;05:41:44;2711;9553;I
3/6/2024;05:48:38;4943;9508;I
3/6/2024;05:55:18;4477;9508;I
3/7/2024;10:05:30;4477;9456;I
3/7/2024;10:06:30;4943;9456;I
3/7/2024;10:07:23;4679;9456;I
